sentid, sentlen, numents, percentcorrect_spacy, percentcorrect_stanza
5133,19,3,0.0,1.0
5134,10,0,0,0
5135,15,0,0,0
5136,10,0,0,0
5137,12,0,0,0
5138,28,2,0.5,1.0
5139,31,3,0.3333333333333333,0.6666666666666666
5140,13,0,0,0
5141,24,3,0.6666666666666666,1.0
5142,22,3,0.6666666666666666,0.6666666666666666
5143,12,0,0,0
5144,32,2,1.0,1.0
5145,26,0,0,0
5146,16,0,0,0
5147,28,1,1.0,1.0
5148,19,0,0,0
5149,29,1,1.0,1.0
5150,30,5,1.0,1.0
5151,27,1,1.0,1.0
5152,35,1,1.0,1.0
5153,14,1,1.0,1.0
5154,16,2,1.0,1.0
5155,27,5,0.0,0.8
5156,28,3,0.6666666666666666,1.0
5157,24,4,1.0,1.0
5158,19,3,0.6666666666666666,1.0
5159,14,3,1.0,1.0
5160,16,4,1.0,1.0
5161,13,0,0,0
5162,31,5,1.0,1.0
5163,13,2,1.0,1.0
5164,10,2,1.0,1.0
5165,21,4,1.0,1.0
5166,9,0,0,0
5167,13,3,0.6666666666666666,1.0
5168,11,0,0,0
5169,19,3,0.0,1.0
5170,20,3,0.6666666666666666,1.0
5171,25,3,1.0,1.0
5172,30,3,1.0,1.0
5173,23,0,0,0
5174,3,0,0,0
5175,18,2,1.0,1.0
5176,15,0,0,0
5177,4,0,0,0
5178,25,2,1.0,1.0
5179,35,2,1.0,1.0
5180,40,6,0.5,0.6666666666666666
5181,22,0,0,0
5182,36,4,0.5,1.0
5183,38,2,1.0,1.0
5184,21,1,1.0,1.0
5185,16,2,1.0,1.0
5186,28,5,0.6,1.0
5187,24,3,1.0,1.0
5188,30,3,1.0,1.0
5189,18,0,0,0
5190,38,5,0.6,1.0
5191,26,3,1.0,1.0
5192,8,0,0,0
5193,38,5,0.8,1.0
5194,40,2,1.0,1.0
5195,35,1,1.0,1.0
5196,12,1,1.0,1.0
5197,17,2,1.0,1.0
5198,34,3,1.0,1.0
5199,20,1,1.0,1.0
5200,9,1,1.0,1.0
5201,22,3,1.0,1.0
5202,49,6,0.6666666666666666,0.8333333333333334
5203,13,1,1.0,1.0
5204,21,0,0,0
5205,37,2,1.0,1.0
5206,29,2,1.0,1.0
5207,30,0,0,0
5208,38,3,1.0,1.0
5209,46,6,0.6666666666666666,1.0
5210,13,2,1.0,1.0
5211,30,2,1.0,1.0
5212,25,1,1.0,1.0
5213,33,4,1.0,1.0
5214,8,0,0,0
5215,12,1,1.0,1.0
5216,20,0,0,0
5217,28,3,1.0,1.0
5218,23,1,1.0,1.0
5219,33,0,0,0
5220,23,0,0,0
5221,27,3,1.0,1.0
5222,16,1,1.0,1.0
5223,19,2,1.0,1.0
5224,58,7,1.0,1.0
5225,23,4,1.0,1.0
5226,13,0,0,0
5227,38,1,1.0,1.0
5228,36,2,0.0,0.5
5229,27,1,1.0,1.0
5230,37,2,1.0,1.0
5231,25,1,1.0,1.0
5232,19,2,1.0,1.0
5233,17,1,1.0,1.0
5234,31,2,1.0,1.0
5235,16,0,0,0
5236,17,3,1.0,0.6666666666666666
5237,26,1,0.0,1.0
5238,35,3,1.0,1.0
5239,12,0,0,0
5240,4,0,0,0
5241,24,3,1.0,1.0
5242,13,1,1.0,1.0
5243,23,2,1.0,1.0
5244,9,1,1.0,1.0
5245,44,9,0.7777777777777778,0.7777777777777778
5246,12,2,1.0,1.0
5247,19,3,1.0,1.0
5248,32,2,0.5,1.0
5249,8,1,1.0,1.0
5250,43,7,0.8571428571428571,0.8571428571428571
5251,53,6,1.0,1.0
5252,24,0,0,0
5253,30,2,1.0,1.0
5254,39,3,1.0,1.0
5255,51,6,1.0,1.0
5256,9,2,1.0,1.0
5257,26,4,1.0,1.0
5258,15,4,0.75,1.0
5259,18,3,1.0,1.0
5260,22,3,1.0,0.6666666666666666
5261,36,1,1.0,1.0
5262,31,3,1.0,1.0
5263,22,1,1.0,1.0
5264,37,4,0.75,1.0
5265,28,4,0.75,0.75
5266,17,0,0,0
5267,26,2,1.0,1.0
5268,24,3,0.6666666666666666,0.6666666666666666
5269,43,8,1.0,1.0
5270,18,3,1.0,1.0
5271,21,3,1.0,1.0
5272,28,3,0.6666666666666666,0.6666666666666666
5273,29,4,1.0,1.0
5274,33,1,1.0,1.0
5275,32,5,1.0,1.0
5276,15,5,1.0,1.0
5277,26,6,0.8333333333333334,0.8333333333333334
5278,63,15,1.0,1.0
5279,29,4,1.0,1.0
5280,13,0,0,0
5281,16,2,1.0,1.0
5282,32,2,1.0,1.0
5283,27,5,1.0,1.0
5284,26,0,0,0
5285,47,6,0.6666666666666666,0.8333333333333334
5286,28,0,0,0
5287,32,4,0.75,0.5
5288,11,0,0,0
5289,14,0,0,0
5290,18,1,1.0,1.0
5291,18,0,0,0
5292,3,1,1.0,1.0
5293,33,6,1.0,1.0
5294,42,1,1.0,1.0
5295,14,0,0,0
5296,11,0,0,0
5297,12,2,1.0,1.0
5298,25,1,1.0,1.0
5299,24,1,1.0,1.0
5300,3,0,0,0
5301,35,4,1.0,0.75
5302,21,1,1.0,1.0
5303,44,7,0.5714285714285714,1.0
5304,26,3,0.6666666666666666,0.6666666666666666
5305,17,1,1.0,1.0
5306,45,6,1.0,1.0
5307,19,0,0,0
5308,21,5,1.0,1.0
5309,18,2,1.0,1.0
5310,27,2,1.0,1.0
5311,30,3,0.6666666666666666,1.0
5312,25,3,1.0,1.0
5313,22,1,1.0,1.0
5314,28,3,1.0,1.0
5315,31,2,1.0,1.0
5316,52,7,1.0,0.8571428571428571
5317,21,2,1.0,1.0
5318,59,2,1.0,1.0
5319,39,4,0.75,1.0
5320,29,3,1.0,1.0
5321,6,0,0,0
5322,11,0,0,0
5323,36,3,1.0,1.0
5324,14,0,0,0
5325,61,6,0.8333333333333334,1.0
5326,38,4,1.0,1.0
5327,36,4,0.75,0.75
5328,53,9,0.8888888888888888,1.0
5329,31,3,1.0,1.0
5330,40,4,1.0,1.0
5331,34,4,1.0,1.0
5332,21,0,0,0
5333,35,4,1.0,1.0
5334,39,6,1.0,1.0
5335,50,5,0.6,1.0
5336,56,8,0.875,1.0
5337,36,2,1.0,1.0
5338,20,2,1.0,1.0
5339,10,0,0,0
5340,44,5,0.6,1.0
5341,25,0,0,0
5342,40,1,1.0,1.0
5343,13,1,1.0,1.0
5344,16,3,1.0,1.0
5345,16,2,1.0,1.0
5346,42,6,0.6666666666666666,0.8333333333333334
5347,56,11,0.9090909090909091,1.0
5348,29,5,1.0,1.0
5349,17,3,1.0,1.0
5350,23,1,1.0,1.0
5351,8,1,1.0,1.0
5352,34,1,1.0,1.0
5353,21,1,1.0,1.0
5354,11,0,0,0
5355,17,1,1.0,1.0
5356,44,4,1.0,1.0
5357,20,2,1.0,1.0
5358,12,0,0,0
5359,31,5,1.0,1.0
5360,18,0,0,0
5361,7,0,0,0
5362,14,2,1.0,1.0
5363,8,0,0,0
5364,42,5,0.8,1.0
5365,14,0,0,0
5366,38,0,0,0
5367,33,1,0.0,1.0
5368,35,3,1.0,1.0
5369,25,5,1.0,1.0
5370,54,4,1.0,1.0
5371,38,1,1.0,1.0
5372,33,5,0.8,1.0
5373,23,4,0.75,1.0
5374,33,5,0.8,1.0
5375,23,4,1.0,1.0
5376,10,0,0,0
5377,23,1,1.0,1.0
5378,27,0,0,0
5379,22,1,1.0,1.0
5380,29,1,0.0,1.0
5381,34,2,1.0,1.0
5382,15,1,1.0,1.0
5383,46,7,1.0,1.0
5384,40,1,1.0,1.0
5385,21,2,1.0,1.0
5386,15,0,0,0
5387,22,1,1.0,1.0
5388,18,1,1.0,1.0
5389,18,0,0,0
5390,39,6,1.0,1.0
5391,6,0,0,0
5392,19,3,1.0,1.0
5393,15,1,0.0,1.0
5394,30,5,1.0,1.0
5395,23,2,1.0,1.0
5396,19,2,1.0,1.0
5397,27,5,1.0,1.0
5398,18,5,1.0,1.0
5399,42,5,0.8,0.6
5400,6,0,0,0
5401,47,5,0.6,0.6
5402,46,6,0.5,0.8333333333333334
5403,23,1,1.0,1.0
5404,37,5,1.0,1.0
5405,17,1,1.0,1.0
5406,20,2,1.0,1.0
5407,23,0,0,0
5408,34,3,0.6666666666666666,0.6666666666666666
5409,24,4,0.75,1.0
5410,15,3,1.0,1.0
5411,51,5,0.6,1.0
5412,42,5,0.8,0.8
5413,31,4,1.0,1.0
5414,36,4,0.75,1.0
5415,29,0,0,0
5416,19,1,1.0,1.0
5417,24,5,1.0,1.0
5418,13,1,0.0,0.0
5419,40,6,0.5,0.6666666666666666
5420,28,3,0.6666666666666666,1.0
5421,16,2,0.5,1.0
5422,17,0,0,0
5423,34,4,1.0,1.0
5424,10,1,1.0,1.0
5425,21,1,0.0,1.0
5426,28,4,0.25,0.25
5427,12,1,1.0,1.0
5428,11,0,0,0
5429,44,5,1.0,0.6
5430,36,6,0.5,0.5
5431,35,5,1.0,1.0
5432,22,2,1.0,1.0
5433,19,3,1.0,1.0
5434,37,4,1.0,1.0
5435,15,0,0,0
5436,8,0,0,0
5437,22,1,1.0,1.0
5438,40,3,1.0,1.0
5439,32,2,1.0,1.0
5440,20,1,1.0,1.0
5441,29,1,1.0,1.0
5442,35,0,0,0
5443,27,1,1.0,1.0
5444,26,4,0.75,1.0
5445,11,0,0,0
5446,40,1,1.0,1.0
5447,31,4,1.0,0.75
5448,17,0,0,0
5449,50,4,1.0,0.75
5450,26,8,1.0,1.0
5451,42,6,0.8333333333333334,0.6666666666666666
5452,7,2,1.0,1.0
5453,23,1,1.0,1.0
5454,20,2,1.0,1.0
5455,22,1,1.0,1.0
5456,30,1,1.0,1.0
5457,16,0,0,0
5458,16,0,0,0
5459,17,0,0,0
5460,13,1,1.0,1.0
5461,8,0,0,0
5462,8,0,0,0
5463,14,1,1.0,1.0
5464,16,0,0,0
5465,18,2,1.0,1.0
5466,23,1,1.0,1.0
5467,10,0,0,0
5468,22,0,0,0
5469,26,4,1.0,1.0
5470,13,1,1.0,1.0
5471,15,2,1.0,1.0
5472,20,0,0,0
5473,25,0,0,0
5474,14,5,0.6,1.0
5475,14,0,0,0
5476,26,0,0,0
5477,56,5,0.8,0.8
5478,43,1,1.0,1.0
5479,51,2,0.5,1.0
5480,23,1,1.0,1.0
5481,24,3,0.6666666666666666,1.0
5482,23,0,0,0
5483,19,1,1.0,1.0
5484,33,1,1.0,1.0
5485,22,1,1.0,1.0
5486,3,0,0,0
5487,15,1,1.0,1.0
5488,5,0,0,0
5489,12,1,1.0,1.0
5490,39,3,1.0,1.0
5491,31,1,0.0,0.0
5492,11,1,1.0,1.0
5493,5,0,0,0
5494,37,6,1.0,1.0
5495,44,7,0.8571428571428571,0.8571428571428571
5496,39,5,1.0,1.0
5497,7,0,0,0
5498,23,0,0,0
5499,28,0,0,0
5500,19,2,1.0,1.0
5501,36,3,0.3333333333333333,1.0
5502,21,2,1.0,0.0
5503,11,0,0,0
5504,35,2,1.0,0.0
5505,10,0,0,0
5506,26,2,1.0,1.0
5507,18,0,0,0
5508,34,2,1.0,0.0
5509,50,4,1.0,1.0
5510,17,0,0,0
5511,35,3,1.0,1.0
5512,47,6,1.0,1.0
5513,10,0,0,0
5514,40,5,0.8,1.0
5515,76,2,1.0,1.0
5516,51,3,1.0,0.6666666666666666
5517,3,0,0,0
5518,13,4,1.0,1.0
5519,34,5,1.0,1.0
5520,52,5,0.8,1.0
5521,29,3,0.6666666666666666,0.6666666666666666
5522,32,3,0.6666666666666666,0.6666666666666666
5523,12,1,1.0,1.0
5524,64,21,0.9047619047619048,0.9047619047619048
5525,31,4,0.75,0.75
5526,22,0,0,0
5527,13,1,1.0,1.0
5528,83,17,0.8823529411764706,0.7058823529411765
5529,36,4,0.75,0.75
5530,22,0,0,0
5531,20,3,0.3333333333333333,0.6666666666666666
5532,34,3,0.6666666666666666,0.6666666666666666
5533,50,6,0.3333333333333333,0.8333333333333334
5534,11,1,1.0,1.0
5535,45,7,1.0,1.0
5536,15,1,1.0,1.0
5537,49,1,1.0,1.0
5538,14,0,0,0
5539,34,4,1.0,1.0
5540,25,3,0.6666666666666666,0.6666666666666666
5541,56,7,0.7142857142857143,0.8571428571428571
5542,25,1,1.0,1.0
5543,27,5,0.8,0.6
5544,24,3,1.0,1.0
5545,23,3,1.0,1.0
5546,3,0,0,0
5547,14,4,0.75,1.0
5548,33,6,1.0,1.0
5549,17,3,1.0,1.0
5550,50,6,0.8333333333333334,0.8333333333333334
5551,15,1,0.0,1.0
5552,40,4,1.0,1.0
5553,16,3,1.0,1.0
5554,15,2,1.0,1.0
5555,3,0,0,0
5556,24,3,1.0,1.0
5557,26,2,1.0,1.0
5558,56,2,1.0,1.0
5559,80,12,1.0,1.0
5560,9,1,1.0,1.0
5561,11,1,1.0,1.0
5562,24,1,1.0,1.0
5563,29,4,1.0,1.0
5564,19,1,1.0,1.0
5565,28,2,1.0,1.0
5566,41,8,0.875,0.875
5567,65,8,1.0,1.0
5568,35,1,1.0,1.0
5569,26,2,1.0,1.0
5570,29,3,1.0,1.0
5571,13,1,1.0,1.0
5572,15,1,1.0,1.0
5573,13,0,0,0
5574,31,2,0.5,1.0
5575,15,0,0,0
5576,30,2,1.0,1.0
5577,26,1,1.0,1.0
5578,23,1,1.0,1.0
5579,30,1,1.0,1.0
5580,3,0,0,0
5581,8,3,0.6666666666666666,1.0
5582,58,9,1.0,1.0
5583,18,2,1.0,1.0
5584,11,2,1.0,1.0
5585,46,10,1.0,1.0
5586,68,3,1.0,1.0
5587,43,8,1.0,1.0
5588,12,1,1.0,1.0
5589,59,12,1.0,1.0
5590,3,0,0,0
5591,13,4,0.75,1.0
5592,108,8,0.75,0.875
5593,27,4,0.5,0.5
5594,38,2,0.5,0.5
5595,40,3,0.0,0.3333333333333333
5596,36,1,1.0,1.0
5597,25,1,1.0,1.0
5598,3,0,0,0
5599,10,3,1.0,1.0
5600,25,4,1.0,1.0
5601,31,3,1.0,1.0
5602,39,6,0.8333333333333334,1.0
5603,10,0,0,0
5604,61,6,0.5,0.3333333333333333
5605,29,2,1.0,1.0
5606,32,1,1.0,1.0
5607,34,6,0.8333333333333334,1.0
5608,16,0,0,0
5609,34,5,1.0,1.0
5610,32,5,0.8,0.8
5611,9,2,1.0,1.0
5612,9,2,1.0,1.0
5613,8,3,0.6666666666666666,1.0
5614,37,2,1.0,1.0
5615,56,2,1.0,1.0
5616,65,1,0.0,1.0
5617,55,3,1.0,1.0
5618,19,1,1.0,1.0
5619,62,1,1.0,1.0
5620,59,5,1.0,0.6
5621,151,5,0.4,0.4
5622,3,0,0,0
5623,16,5,1.0,1.0
5624,42,7,0.5714285714285714,1.0
5625,12,2,1.0,1.0
5626,52,6,1.0,1.0
5627,13,1,1.0,1.0
5628,43,1,1.0,1.0
5629,18,2,1.0,1.0
5630,32,4,0.5,0.5
5631,86,9,0.8888888888888888,1.0
5632,3,0,0,0
5633,13,4,1.0,1.0
5634,59,6,0.6666666666666666,0.6666666666666666
5635,37,2,1.0,0.5
5636,40,1,1.0,1.0
5637,36,3,1.0,0.6666666666666666
5638,57,8,1.0,1.0
5639,20,2,1.0,1.0
5640,53,5,1.0,1.0
5641,14,0,0,0
5642,50,6,1.0,1.0
5643,47,6,0.6666666666666666,0.6666666666666666
5644,19,2,1.0,1.0
5645,58,5,0.6,0.6
5646,18,1,1.0,1.0
5647,54,7,0.8571428571428571,0.8571428571428571
5648,27,4,1.0,1.0
5649,30,5,1.0,1.0
5650,33,4,1.0,1.0
5651,42,2,1.0,1.0
5652,33,3,1.0,0.6666666666666666
5653,27,4,0.75,0.75
5654,49,3,1.0,1.0
5655,58,4,1.0,1.0
5656,3,0,0,0
5657,13,3,0.6666666666666666,1.0
5658,45,4,0.5,0.25
5659,25,0,0,0
5660,29,2,1.0,1.0
5661,31,2,0.5,0.5
5662,48,5,0.4,0.6
5663,27,2,0.0,0.0
5664,10,0,0,0
5665,41,3,1.0,1.0
5666,12,0,0,0
5667,40,1,0.0,0.0
5668,33,4,0.5,0.5
5669,48,1,1.0,1.0
5670,48,0,0,0
5671,12,0,0,0
5672,43,6,0.8333333333333334,0.8333333333333334
5673,20,5,1.0,1.0
5674,42,5,1.0,0.8
5675,62,8,1.0,0.875
5676,47,4,1.0,1.0
5677,9,0,0,0
5678,102,10,0.9,0.9
5679,35,3,1.0,0.6666666666666666
5680,82,0,0,0
5681,23,1,1.0,1.0
5682,15,3,1.0,0.6666666666666666
5683,35,9,0.7777777777777778,0.8888888888888888
5684,40,3,1.0,0.6666666666666666
5685,68,7,0.8571428571428571,1.0
5686,13,4,1.0,1.0
5687,33,6,1.0,1.0
5688,64,3,1.0,1.0
5689,33,6,1.0,1.0
5690,23,3,1.0,1.0
5691,37,8,0.875,0.875
5692,37,3,1.0,1.0
5693,32,1,1.0,1.0
5694,52,2,0.5,0.5
5695,42,3,1.0,1.0
5696,37,1,1.0,1.0
5697,21,1,1.0,1.0
5698,27,5,1.0,1.0
5699,16,1,0.0,1.0
5700,47,1,1.0,1.0
5701,31,4,1.0,1.0
5702,54,3,1.0,1.0
5703,16,0,0,0
5704,44,5,1.0,1.0
5705,13,1,1.0,1.0
5706,23,3,1.0,1.0
5707,3,0,0,0
5708,16,5,1.0,1.0
5709,25,3,1.0,0.6666666666666666
5710,25,5,1.0,0.8
5711,29,1,1.0,1.0
5712,28,3,1.0,0.6666666666666666
5713,24,2,1.0,1.0
5714,24,2,1.0,1.0
5715,20,2,1.0,1.0
5716,44,2,1.0,1.0
5717,19,0,0,0
5718,49,5,1.0,1.0
5719,19,0,0,0
5720,37,2,1.0,1.0
5721,41,0,0,0
5722,3,0,0,0
5723,13,4,0.75,1.0
5724,31,1,1.0,1.0
5725,46,2,1.0,1.0
5726,38,0,0,0
5727,21,0,0,0
5728,45,2,1.0,1.0
5729,63,2,1.0,1.0
5730,37,2,1.0,1.0
5731,37,3,1.0,1.0
5732,32,3,0.3333333333333333,0.6666666666666666
5733,20,1,1.0,1.0
5734,33,1,1.0,1.0
5735,26,1,1.0,1.0
5736,72,2,1.0,1.0
5737,3,0,0,0
5738,18,4,1.0,1.0
5739,53,7,0.7142857142857143,0.8571428571428571
5740,54,12,1.0,1.0
5741,48,4,1.0,0.75
5742,79,5,1.0,1.0
5743,86,7,1.0,1.0
5744,61,5,1.0,1.0
5745,3,0,0,0
5746,11,3,1.0,1.0
5747,23,3,1.0,1.0
5748,33,4,1.0,1.0
5749,50,6,1.0,1.0
5750,17,2,1.0,0.5
5751,57,6,1.0,1.0
5752,28,2,1.0,1.0
5753,31,2,1.0,1.0
5754,16,2,1.0,1.0
5755,3,0,0,0
5756,13,4,1.0,1.0
5757,43,4,0.75,0.75
5758,57,1,1.0,1.0
5759,41,0,0,0
5760,47,4,0.75,0.5
5761,23,2,1.0,1.0
5762,69,1,0.0,1.0
5763,23,0,0,0
5764,27,1,1.0,1.0
5765,24,0,0,0
5766,40,0,0,0
5767,31,0,0,0
5768,48,0,0,0
5769,17,0,0,0
5770,28,0,0,0
5771,15,0,0,0
5772,36,0,0,0
5773,43,0,0,0
5774,50,0,0,0
5775,3,0,0,0
5776,16,4,1.0,1.0
5777,15,1,1.0,1.0
5778,59,5,0.8,1.0
5779,26,2,0.5,0.5
5780,30,4,1.0,1.0
5781,71,2,1.0,1.0
5782,87,3,1.0,1.0
5783,61,7,1.0,1.0
5784,30,3,0.6666666666666666,0.6666666666666666
5785,28,3,1.0,1.0
5786,26,2,1.0,0.5
5787,62,5,1.0,1.0
5788,9,1,1.0,1.0
5789,52,5,1.0,1.0
5790,108,8,0.875,0.875
5791,3,0,0,0
5792,16,4,1.0,1.0
5793,32,4,1.0,1.0
5794,32,3,0.6666666666666666,0.6666666666666666
5795,31,3,1.0,1.0
5796,61,4,0.75,0.75
5797,29,1,1.0,1.0
5798,31,1,1.0,1.0
5799,38,6,0.8333333333333334,0.8333333333333334
5800,22,1,1.0,1.0
5801,28,1,1.0,1.0
5802,46,2,1.0,1.0
5803,23,1,1.0,1.0
5804,63,2,0.5,1.0
5805,3,0,0,0
5806,8,3,0.6666666666666666,1.0
5807,58,4,1.0,1.0
5808,100,2,1.0,1.0
5809,115,4,1.0,1.0
5810,21,0,0,0
5811,35,2,1.0,1.0
5812,69,2,1.0,0.5
5813,46,2,1.0,1.0
5814,3,0,0,0
5815,13,4,1.0,1.0
5816,41,2,0.5,0.0
5817,44,5,1.0,1.0
5818,25,3,1.0,1.0
5819,80,2,1.0,1.0
5820,25,2,1.0,1.0
5821,30,3,1.0,0.6666666666666666
5822,18,1,1.0,1.0
5823,54,2,1.0,0.5
5824,22,0,0,0
5825,47,4,0.75,1.0
5826,34,3,1.0,1.0
5827,12,1,1.0,1.0
5828,18,1,1.0,1.0
5829,13,0,0,0
5830,15,0,0,0
5831,42,1,1.0,1.0
5832,3,0,0,0
5833,13,4,1.0,1.0
5834,43,2,1.0,1.0
5835,50,5,0.4,0.8
5836,42,2,0.5,0.5
5837,18,1,1.0,1.0
5838,41,6,0.6666666666666666,1.0
5839,14,1,0.0,1.0
5840,31,3,1.0,1.0
5841,19,1,0.0,1.0
5842,17,2,1.0,1.0
5843,32,3,1.0,1.0
5844,25,2,1.0,1.0
5845,37,3,1.0,1.0
5846,14,0,0,0
5847,32,6,1.0,1.0
5848,31,6,1.0,1.0
5849,23,2,1.0,1.0
5850,14,0,0,0
5851,34,4,0.75,0.75
5852,20,1,1.0,1.0
5853,56,1,1.0,1.0
5854,44,4,0.5,0.5
5855,50,2,0.0,0.0
5856,18,0,0,0
5857,3,0,0,0
5858,8,3,0.6666666666666666,1.0
5859,47,6,0.8333333333333334,0.8333333333333334
5860,42,4,0.75,1.0
5861,15,2,1.0,1.0
5862,16,1,1.0,1.0
5863,41,8,0.75,0.875
5864,19,2,0.5,1.0
5865,41,5,1.0,1.0
5866,50,7,0.8571428571428571,1.0
5867,47,7,0.7142857142857143,0.7142857142857143
5868,7,0,0,0
5869,18,2,1.0,1.0
5870,41,3,1.0,1.0
5871,20,0,0,0
5872,32,2,0.5,0.5
5873,3,0,0,0
5874,13,4,0.5,1.0
5875,59,3,1.0,1.0
5876,16,2,1.0,1.0
5877,34,1,1.0,1.0
5878,35,4,0.5,0.75
5879,23,2,1.0,1.0
5880,67,6,0.8333333333333334,0.8333333333333334
5881,20,1,1.0,1.0
5882,30,4,1.0,1.0
5883,33,8,1.0,0.75
5884,3,0,0,0
5885,8,3,0.6666666666666666,1.0
5886,39,9,0.7777777777777778,0.7777777777777778
5887,52,8,0.875,0.875
5888,43,3,1.0,1.0
5889,26,2,1.0,1.0
5890,40,4,1.0,1.0
5891,15,2,1.0,1.0
5892,19,4,1.0,1.0
5893,10,1,1.0,1.0
5894,28,4,0.75,1.0
5895,34,4,1.0,1.0
5896,27,4,0.75,0.5
5897,11,2,1.0,1.0
5898,23,0,0,0
5899,34,6,1.0,1.0
5900,18,1,1.0,1.0
5901,30,4,1.0,1.0
5902,29,3,1.0,1.0
5903,28,3,1.0,1.0
5904,30,4,1.0,1.0
5905,29,2,1.0,1.0
5906,31,4,1.0,1.0
5907,39,7,0.8571428571428571,1.0
5908,15,4,0.75,0.75
5909,29,0,0,0
5910,35,5,1.0,1.0
5911,10,1,1.0,1.0
5912,3,0,0,0
5913,11,3,1.0,1.0
5914,41,4,0.75,0.75
5915,28,3,1.0,0.6666666666666666
5916,25,6,0.6666666666666666,1.0
5917,14,1,1.0,1.0
5918,19,1,1.0,1.0
5919,20,0,0,0
5920,25,1,1.0,1.0
5921,51,1,1.0,1.0
5922,12,1,1.0,1.0
5923,30,0,0,0
5924,23,3,0.6666666666666666,1.0
5925,52,6,0.8333333333333334,0.8333333333333334
5926,14,1,1.0,1.0
5927,38,2,1.0,1.0
5928,26,1,1.0,1.0
5929,16,0,0,0
5930,38,0,0,0
5931,14,1,1.0,1.0
5932,10,0,0,0
5933,23,1,1.0,1.0
5934,36,4,0.75,1.0
5935,23,3,1.0,1.0
5936,3,0,0,0
5937,13,4,1.0,1.0
5938,25,5,1.0,0.8
5939,15,2,1.0,1.0
5940,25,1,1.0,1.0
5941,10,4,0.75,1.0
5942,70,9,1.0,1.0
5943,47,5,0.8,1.0
5944,27,5,1.0,1.0
5945,45,9,0.8888888888888888,0.8888888888888888
5946,19,3,0.6666666666666666,0.6666666666666666
5947,39,6,1.0,1.0
5948,10,4,1.0,1.0
5949,28,4,0.75,1.0
5950,3,0,0,0
5951,14,4,1.0,1.0
5952,30,1,1.0,1.0
5953,24,3,1.0,1.0
5954,37,4,0.75,0.5
5955,39,2,1.0,1.0
5956,9,1,1.0,1.0
5957,21,3,0.6666666666666666,0.6666666666666666
5958,44,1,0.0,0.0
5959,36,4,0.75,1.0
5960,19,0,0,0
5961,37,5,1.0,1.0
5962,28,1,1.0,1.0
5963,36,4,1.0,1.0
5964,14,0,0,0
5965,45,5,1.0,1.0
5966,3,0,0,0
5967,7,0,0,0
5968,2,0,0,0
5969,3,0,0,0
5970,2,0,0,0
5971,6,0,0,0
5972,3,1,1.0,1.0
5973,9,2,1.0,1.0
5974,3,0,0,0
5975,2,0,0,0
5976,6,0,0,0
5977,4,0,0,0
5978,2,0,0,0
5979,4,0,0,0
5980,2,0,0,0
5981,16,0,0,0
5982,7,1,1.0,1.0
5983,5,0,0,0
5984,3,0,0,0
5985,7,0,0,0
5986,17,0,0,0
5987,8,0,0,0
5988,5,0,0,0
5989,11,0,0,0
5990,2,0,0,0
5991,10,0,0,0
5992,14,0,0,0
5993,6,1,1.0,1.0
5994,9,0,0,0
5995,14,0,0,0
5996,16,0,0,0
5997,3,0,0,0
5998,36,0,0,0
5999,2,0,0,0
6000,14,1,0.0,0.0
6001,2,0,0,0
6002,3,0,0,0
6003,10,0,0,0
6004,8,1,1.0,1.0
6005,7,0,0,0
6006,6,0,0,0
6007,17,0,0,0
6008,8,0,0,0
6009,15,0,0,0
6010,5,0,0,0
6011,12,0,0,0
6012,4,0,0,0
6013,11,0,0,0
6014,4,0,0,0
6015,4,0,0,0
6016,9,0,0,0
6017,12,0,0,0
6018,2,0,0,0
6019,2,0,0,0
6020,7,0,0,0
6021,2,0,0,0
6022,2,1,1.0,1.0
6023,11,0,0,0
6024,2,0,0,0
6025,7,0,0,0
6026,13,0,0,0
6027,7,1,1.0,1.0
6028,8,0,0,0
6029,2,0,0,0
6030,18,0,0,0
6031,5,0,0,0
6032,13,0,0,0
6033,10,1,0.0,0.0
6034,31,2,0.0,1.0
6035,29,2,1.0,1.0
6036,2,0,0,0
6037,8,0,0,0
6038,2,0,0,0
6039,1,0,0,0
6040,1,0,0,0
6041,14,1,1.0,1.0
6042,3,0,0,0
6043,24,0,0,0
6044,2,0,0,0
6045,5,0,0,0
6046,2,0,0,0
6047,3,0,0,0
6048,3,0,0,0
6049,2,0,0,0
6050,5,0,0,0
6051,5,0,0,0
6052,2,0,0,0
6053,5,0,0,0
6054,8,0,0,0
6055,15,2,1.0,1.0
6056,22,4,0.0,1.0
6057,18,2,0.5,1.0
6058,3,0,0,0
6059,5,0,0,0
6060,2,0,0,0
6061,13,0,0,0
6062,14,1,0.0,1.0
6063,18,0,0,0
6064,3,0,0,0
6065,16,0,0,0
6066,3,0,0,0
6067,4,0,0,0
6068,16,1,0.0,1.0
6069,8,0,0,0
6070,11,1,1.0,1.0
6071,28,0,0,0
6072,14,0,0,0
6073,17,0,0,0
6074,37,1,0.0,0.0
6075,2,0,0,0
6076,13,0,0,0
6077,11,0,0,0
6078,30,0,0,0
6079,17,0,0,0
6080,4,0,0,0
6081,9,0,0,0
6082,4,0,0,0
6083,5,0,0,0
6084,3,0,0,0
6085,6,0,0,0
6086,4,0,0,0
6087,6,0,0,0
6088,5,0,0,0
6089,10,0,0,0
6090,5,0,0,0
6091,6,0,0,0
6092,1,0,0,0
6093,7,0,0,0
